8290,2914,5758,7486,8266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,1095,1955,2365,2914,5758,7486,8266,8290,9789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,1095,1531,1955,2365,2914,4594,5231,5378,5758,7486,7802,8266,8290,9789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,1095,1531,1955,2365,2711,2914,3209,3712,4594,5231,5378,5758,6389,7486,7802,8266,8290,8990,9789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,1095,1531,1955,2365,2711,2871,2887,2914,3209,3712,4594,4779,5231,5378,5758,6389,6455,7278,7486,7802,8266,8290,8990,9789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,242,1095,1270,1531,1955,2273,2365,2711,2871,2887,2914,3209,3712,4594,4745,4779,5231,5378,5758,6389,6455,7278,7486,7802,8266,8290,8350,8990,9789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,242,1095,1270,1531,1955,2236,2273,2365,2711,2871,2887,2914,3209,3712,4594,4745,4779,5010,5231,5378,5758,6389,6455,6472,7278,7486,7802,8266,8290,8350,8990,9446,9789,9816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,201,242,965,1095,1270,1531,1955,2236,2273,2365,2711,2871,2887,2914,3209,3604,3712,4594,4745,4779,5010,5231,5378,5386,5758,6389,6455,6472,7278,7486,7802,8266,8290,8350,8990,9431,9446,9789,9816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,86,201,242,565,965,1095,1270,1531,1955,2236,2273,2365,2711,2871,2887,2914,3209,3604,3712,4594,4745,4779,5010,5231,5378,5386,5758,6389,6455,6472,7278,7486,7802,8266,8290,8315,8350,8990,9431,9446,9573,9789,9816,10029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,86,201,242,565,965,1095,1270,1531,1955,2236,2273,2365,2711,2871,2887,2914,3209,3604,3712,3792,4367,4594,4745,4779,5010,5231,5378,5386,5654,5758,6389,6455,6472,6625,7262,7278,7486,7802,8266,8290,8315,8350,8990,9431,9446,9573,9789,9816,10029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,86,201,242,565,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2871,2887,2914,3209,3462,3604,3712,3792,4367,4594,4745,4779,5010,5231,5378,5386,5654,5758,6389,6455,6472,6625,7262,7278,7385,7486,7802,8266,8290,8315,8350,8990,9431,9446,9499,9573,9789,9816,10029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,86,201,242,565,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2730,2871,2887,2914,3209,3462,3604,3703,3712,3792,4367,4594,4745,4779,5010,5231,5378,5386,5654,5758,6389,6455,6472,6625,7262,7278,7385,7486,7550,7802,8266,8290,8315,8350,8989,8990,9431,9446,9499,9573,9683,9789,9816,10029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,44,86,201,242,565,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2730,2871,2887,2914,2953,3209,3462,3604,3703,3712,3792,4366,4367,4594,4745,4779,5010,5231,5378,5386,5654,5758,6389,6455,6472,6625,7262,7278,7385,7486,7550,7802,8210,8266,8290,8315,8350,8623,8989,8990,9431,9446,9499,9573,9683,9789,9816,10029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,44,86,201,242,565,666,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2730,2871,2887,2914,2953,3209,3322,3420,3462,3604,3703,3712,3792,4366,4367,4594,4745,4779,5010,5231,5378,5386,5654,5758,6389,6442,6455,6472,6625,7262,7278,7385,7486,7550,7802,8210,8266,8290,8315,8350,8359,8623,8989,8990,9431,9446,9499,9573,9683,9789,9816,10029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,44,86,201,242,565,666,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2714,2730,2871,2887,2914,2953,3209,3322,3420,3462,3481,3604,3703,3712,3792,4366,4367,4418,4594,4745,4779,5010,5231,5378,5386,5654,5758,5941,6389,6442,6455,6472,6625,7262,7278,7385,7486,7550,7802,8210,8266,8290,8315,8350,8359,8623,8989,8990,9431,9446,9499,9553,9573,9683,9789,9816,10029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,44,86,201,242,565,666,867,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2714,2730,2871,2887,2914,2953,3209,3322,3420,3462,3481,3604,3703,3712,3792,4366,4367,4418,4594,4745,4779,5010,5231,5378,5386,5654,5758,5941,6254,6389,6442,6455,6472,6625,7262,7278,7385,7486,7550,7802,8210,8266,8290,8315,8350,8359,8623,8989,8990,9431,9446,9499,9553,9573,9683,9701,9727,9789,9816,10029,10103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,28,44,86,201,242,565,666,867,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2714,2730,2871,2887,2914,2953,3120,3209,3322,3420,3462,3481,3604,3703,3712,3792,3927,4366,4367,4418,4594,4745,4779,5010,5231,5378,5386,5654,5758,5941,6136,6254,6389,6442,6455,6472,6625,7262,7278,7385,7486,7550,7802,7860,8210,8266,8290,8315,8350,8359,8623,8989,8990,9431,9446,9499,9553,9573,9683,9701,9727,9789,9816,10029,10103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,28,44,86,201,242,565,666,685,867,965,1095,1270,1531,1618,1955,2236,2247,2273,2365,2711,2714,2730,2871,2887,2914,2953,3120,3209,3235,3322,3371,3420,3462,3481,3604,3703,3712,3792,3927,4366,4367,4418,4594,4745,4779,5010,5231,5378,5386,5654,5758,5941,6136,6254,6389,6442,6455,6472,6625,7262,7278,7385,7486,7550,7568,7802,7860,8210,8266,8290,8315,8350,8359,8623,8891,8989,8990,9431,9446,9499,9553,9573,9683,9701,9727,9789,9816,10029,10103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,28,44,86,201,242,565,666,685,867,901,908,965,1095,1270,1531,1618,1955,1995,2236,2247,2273,2365,2711,2714,2730,2871,2887,2914,2953,3120,3209,3235,3322,3371,3420,3462,3481,3604,3703,3712,3792,3927,4315,4366,4367,4418,4594,4745,4779,4801,5010,5231,5378,5386,5654,5758,5941,6136,6254,6389,6442,6455,6472,6625,7262,7278,7385,7486,7550,7568,7802,7860,8210,8266,8290,8315,8350,8359,8623,8891,8989,8990,9431,9446,9499,9553,9573,9683,9701,9727,9789,9816,10029,10103,-1,-1,-1,-1,-1
23,28,44,86,201,242,565,666,685,867,901,908,965,1095,1270,1435,1531,1618,1955,1995,2226,2236,2247,2273,2365,2711,2714,2730,2871,2887,2914,2953,3120,3209,3235,3322,3371,3420,3462,3481,3604,3703,3712,3792,3927,4315,4366,4367,4418,4594,4745,4779,4801,5010,5231,5378,5386,5654,5758,5941,6010,6136,6254,6389,6442,6455,6472,6625,7262,7278,7385,7486,7550,7568,7802,7860,7876,7898,8210,8266,8290,8315,8350,8359,8623,8891,8989,8990,9431,9446,9499,9553,9573,9683,9701,9727,9789,9816,10029,10103
